1499: -7+19+4
1500: -7+18+0
1501: -7+18+1
1502: -7+18+2
1503: -7+18+3
1504: -7+18+4
1505: -7+17+0
1506: -7+17+1
1507: -7+17+2
1508: -7+17+3
1509: -7+17+4
1510: -7+16+0
1511: -7+16+1
1512: -7+16+2
1513: -7+16+3
1514: -7+16+4
1515: -7+15+0
1516: -7+15+1
1517: -7+15+2
1518: -7+15+3
1519: -7+15+4
1520: -7+14+0
1521: -7+14+1
1522: -7+14+2
1523: -7+14+3
1524: -7+14+4
1525: -7+13+0
1526: -7+13+1
1527: -7+13+2
1528: -7+13+3
1529: -7+13+4
1530: -7+12+0
1531: -7+12+1
1532: -7+12+2
1533: -7+12+3
1534: -7+12+4
1535: -7+11+0
1536: -7+11+1
1537: -7+11+2
1538: -7+11+3
1539: -7+11+4
1540: -7+10+0
1541: -7+10+1
1542: -7+10+2
1543: -7+10+3
1544: -7+10+4
1545: -7+9+0
1546: -7+9+1
1547: -7+9+2
1548: -7+9+3
1549: -7+9+4
1550: -7+8+0
1551: -7+8+1
1552: -7+8+2
1553: -7+8+3
1554: -7+8+4
1555: -7+7+0
1556: -7+7+1
1557: -7+7+2
1558: -7+7+3
1559: -7+7+4
1560: -7+6+0
1561: -7+6+1
1562: -7+6+2
1563: -7+6+3
1564: -7+6+4
1565: -7+5+0
1566: -7+5+1
1567: -7+5+2
1568: -7+5+3
1569: -7+5+4
1570: -6+29+0
1571: -6+29+1
1572: -6+29+2
1573: -6+29+3
1574: -6+29+4
1575: -6+28+0
1576: -6+28+1
1577: -6+28+2
1578: -6+28+3
1579: -6+28+4
1580: -6+27+0
1581: -6+27+1
1582: -6+27+2
1583: -6+27+3
1584: -6+27+4
1585: -6+26+0
1586: -6+26+1
1587: -6+26+2
1588: -6+26+3
1589: -6+26+4
1590: -6+25+0
1591: -6+25+1
1592: -6+25+2
1593: -6+25+3
1594: -6+25+4
1595: -6+24+0
1596: -6+24+1
1597: -6+24+2
1598: -6+24+3
1599: -6+24+4
1600: -6+23+0
1601: -6+23+1
1602: -6+23+2
1603: -6+23+3
1604: -6+23+4
1605: -6+22+0
1606: -6+22+1
1607: -6+22+2
1608: -6+22+3
1609: -6+22+4
1610: -6+21+0
1611: -6+21+1
1612: -6+21+2
1613: -6+21+3
1614: -6+21+4
1615: -6+20+0
1616: -6+20+1
1617: -6+20+2
1618: -6+20+3
1619: -6+20+4
1620: -6+19+0
1621: -6+19+1
1622: -6+19+2
1623: -6+19+3
1624: -6+19+4
1625: -6+18+0
1626: -6+18+1
1627: -6+18+2
1628: -6+18+3
1629: -6+18+4
1630: -6+17+0
1631: -6+17+1
1632: -6+17+2
1633: -6+17+3
1634: -6+17+4
1635: -6+16+0
1636: -6+16+1
1637: -6+16+2
1638: -6+16+3
1639: -6+16+4
1640: -6+15+0
1641: -6+15+1
1642: -6+15+2
1643: -6+15+3
1644: -6+15+4
1645: -6+14+0
1646: -6+14+1
1647: -6+14+2
1648: -6+14+3
1649: -6+14+4
1650: -6+13+0
1651: -6+13+1
1652: -6+13+2
1653: -6+13+3
1654: -6+13+4
1655: -6+12+0
1656: -6+12+1
1657: -6+12+2
1658: -6+12+3
1659: -6+12+4
1660: -6+11+0
1661: -6+11+1
1662: -6+11+2
1663: -6+11+3
1664: -6+11+4
1665: -6+10+0
1666: -6+10+1
1667: -6+10+2
1668: -6+10+3
1669: -6+10+4
1670: -6+9+0
1671: -6+9+1
1672: -6+9+2
1673: -6+9+3
1674: -6+9+4
1675: -6+8+0
1676: -6+8+1
1677: -6+8+2
1678: -6+8+3
1679: -6+8+4
1680: -6+7+0
1681: -6+7+1
1682: -6+7+2
1683: -6+7+3
1684: -6+7+4
1685: -6+6+0
1686: -6+6+1
1687: -6+6+2
1688: -6+6+3
1689: -6+6+4
1690: -6+5+0
1691: -6+5+1
1692: -6+5+2
1693: -6+5+3
1694: -6+5+4
1695: -6+4+0
1696: -6+4+1
1697: -6+4+2
1698: -6+4+3
1699: -6+4+4
1700: -5+29+0
1701: -5+29+1
1702: -5+29+2
1703: -5+29+3
1704: -5+29+4
1705: -5+28+0
1706: -5+28+1
1707: -5+28+2
1708: -5+28+3
1709: -5+28+4
1710: -5+27+0
1711: -5+27+1
1712: -5+27+2
1713: -5+27+3
1714: -5+27+4
1715: -5+26+0
1716: -5+26+1
1717: -5+26+2
1718: -5+26+3
1719: -5+26+4
1720: -5+25+0
1721: -5+25+1
1722: -5+25+2
1723: -5+25+3
1724: -5+25+4
1725: -5+24+0
1726: -5+24+1
1727: -5+24+2
1728: -5+24+3
1729: -5+24+4
1730: -5+23+0
1731: -5+23+1
1732: -5+23+2
1733: -5+23+3
1734: -5+23+4
1735: -5+22+0
1736: -5+22+1
1737: -5+22+2
1738: -5+22+3
1739: -5+22+4
1740: -5+21+0
1741: -5+21+1
1742: -5+21+2
1743: -5+21+3
1744: -5+21+4
1745: -5+20+0
1746: -5+20+1
1747: -5+20+2
1748: -5+20+3
1749: -5+20+4
1750: -5+19+0
1751: -5+19+1
1752: -5+19+2
1753: -5+19+3
1754: -5+19+4
1755: -5+18+0
1756: -5+18+1
1757: -5+18+2
1758: -5+18+3
1759: -5+18+4
1760: -5+17+0
1761: -5+17+1
1762: -5+17+2
1763: -5+17+3
1764: -5+17+4
1765: -5+16+0
1766: -5+16+1
1767: -5+16+2
1768: -5+16+3
1769: -5+16+4
1770: -5+15+0
1771: -5+15+1
1772: -5+15+2
1773: -5+15+3
1774: -5+15+4
1775: -5+14+0
1776: -5+14+1
1777: -5+14+2
1778: -5+14+3
1779: -5+14+4
1780: -5+13+0
1781: -5+13+1
1782: -5+13+2
1783: -5+13+3
1784: -5+13+4
1785: -5+12+0
1786: -5+12+1
1787: -5+12+2
1788: -5+12+3
1789: -5+12+4
1790: -5+11+0
1791: -5+11+1
1792: -5+11+2
1793: -5+11+3
1794: -5+11+4
1795: -5+10+0
1796: -5+10+1
1797: -5+10+2
1798: -5+10+3
1799: -5+10+4
1800: -5+9+0
1801: -5+9+1
1802: -5+9+2
1803: -5+9+3
1804: -5+9+4
1805: -5+8+0
1806: -5+8+1
1807: -5+8+2
1808: -5+8+3
1809: -5+8+4
1810: -5+7+0
1811: -5+7+1
1812: -5+7+2
1813: -5+7+3
1814: -5+7+4
1815: -5+6+0
1816: -5+6+1
1817: -5+6+2
1818: -5+6+3
1819: -5+6+4
1820: -5+5+0
1821: -5+5+1
1822: -5+5+2
1823: -5+5+3
1824: -5+5+4
1825: -5+4+0
1826: -5+4+1
1827: -5+4+2
1828: -5+4+3
1829: -5+4+4
1830: -5+3+0
1831: -5+3+1
1832: -5+3+2
1833: -5+3+3
1834: -4+29+0
1835: -4+29+1
1836: -4+29+2
1837: -4+29+3
1838: -4+29+4
1839: -4+28+0
1840: -4+28+1
1841: -4+28+2
1842: -4+28+3
1843: -4+28+4
1844: -4+27+0
1845: -4+27+1
1846: -4+27+2
1847: -4+27+3
1848: -4+27+4
1849: -4+26+0
1850: -4+26+1
1851: -4+26+2
1852: -4+26+3
1853: -4+26+4
1854: -4+25+0
1855: -4+25+1
1856: -4+25+2
1857: -4+25+3
1858: -4+25+4
1859: -4+24+0
1860: -4+24+1
1861: -4+24+2
1862: -4+24+3
1863: -4+24+4
1864: -4+23+0
1865: -4+23+1
1866: -4+23+2
1867: -4+23+3
1868: -4+23+4
1869: -4+22+0
1870: -4+22+1
1871: -4+22+2
1872: -4+22+3
1873: -4+22+4
1874: -4+21+0
1875: -4+21+1
1876: -4+21+2
1877: -4+21+3
1878: -4+21+4
1879: -4+20+0
1880: -4+20+1
1881: -4+20+2
1882: -4+20+3
1883: -4+20+4
1884: -4+19+0
1885: -4+19+1
1886: -4+19+2
1887: -4+19+3
1888: -4+19+4
1889: -4+18+0
1890: -4+18+1
1891: -4+18+2
1892: -4+18+3
1893: -4+18+4
1894: -4+17+0
1895: -4+17+1
1896: -4+17+2
1897: -4+17+3
1898: -4+17+4
1899: -4+16+0
1900: -4+16+1
1901: -4+16+2
1902: -4+16+3
1903: -4+16+4
1904: -4+15+0
1905: -4+15+1
1906: -4+15+2
1907: -4+15+3
1908: -4+15+4
1909: -4+14+0
1910: -4+14+1
1911: -4+14+2
1912: -4+14+3
1913: -4+14+4
1914: -4+13+0
1915: -4+13+1
1916: -4+13+2
1917: -4+13+3
1918: -4+13+4
1919: -4+12+0
1920: -4+12+1
1921: -4+12+2
1922: -4+12+3
1923: -4+12+4
1924: -4+11+0
1925: -4+11+1
1926: -4+11+2
1927: -4+11+3
1928: -4+11+4
1929: -4+10+0
1930: -4+10+1
1931: -4+10+2
1932: -4+10+3
1933: -4+10+4
1934: -4+9+0
1935: -4+9+1
1936: -4+9+2
1937: -4+9+3
1938: -4+9+4
1939: -4+8+0
1940: -4+8+1
1941: -4+8+2
1942: -4+8+3
1943: -4+8+4
1944: -4+7+0
1945: -4+7+1
1946: -4+7+2
1947: -4+7+3
1948: -4+7+4
1949: -4+6+0
1950: -4+6+1
1951: -4+6+2
1952: -4+6+3
1953: -4+6+4
1954: -4+5+0
1955: -4+5+1
1956: -4+5+2
1957: -4+5+3
1958: -4+5+4
1959: -4+4+0
1960: -4+4+1
1961: -4+4+2
1962: -4+4+3
1963: -4+4+4
1964: -4+3+0
1965: -4+3+1
1966: -4+3+2
1967: -4+3+3
1968: -4+2+0
1969: -4+2+1
1970: -4+2+2
1971: -3+29+0
1972: -3+29+1
1973: -3+29+2
1974: -3+29+3
1975: -3+29+4
1976: -3+28+0
1977: -3+28+1
1978: -3+28+2
1979: -3+28+3
1980: -3+28+4
1981: -3+27+0
1982: -3+27+1
1983: -3+27+2
1984: -3+27+3
1985: -3+27+4
1986: -3+26+0
1987: -3+26+1
1988: -3+26+2
1989: -3+26+3
1990: -3+26+4
1991: -3+25+0
1992: -3+25+1
1993: -3+25+2
1994: -3+25+3
1995: -3+25+4
1996: -3+24+0
1997: -3+24+1
1998: -3+24+2
1999: -3+24+3
2000: -3+24+4
2001: -3+23+0
2002: -3+23+1
2003: -3+23+2
2004: -3+23+3
2005: -3+23+4
2006: -3+22+0
2007: -3+22+1
2008: -3+22+2
2009: -3+22+3
2010: -3+22+4
2011: -3+21+0
2012: -3+21+1
2013: -3+21+2
2014: -3+21+3
2015: -3+21+4
2016: -3+20+0
2017: -3+20+1
2018: -3+20+2
2019: -3+20+3
2020: -3+20+4
2021: -3+19+0
2022: -3+19+1
2023: -3+19+2
2024: -3+19+3
2025: -3+19+4
2026: -3+18+0
2027: -3+18+1
2028: -3+18+2
2029: -3+18+3
2030: -3+18+4
2031: -3+17+0
2032: -3+17+1
2033: -3+17+2
2034: -3+17+3
2035: -3+17+4
2036: -3+16+0
2037: -3+16+1
2038: -3+16+2
2039: -3+16+3
2040: -3+16+4
2041: -3+15+0
2042: -3+15+1
2043: -3+15+2
2044: -3+15+3
2045: -3+15+4
2046: -3+14+0
2047: -3+14+1
2048: -3+14+2
2049: -3+14+3
2050: -3+14+4
2051: -3+13+0
2052: -3+13+1
2053: -3+13+2
2054: -3+13+3
2055: -3+13+4
2056: -3+12+0
2057: -3+12+1
2058: -3+12+2
2059: -3+12+3
2060: -3+12+4
2061: -3+11+0
2062: -3+11+1
2063: -3+11+2
2064: -3+11+3
2065: -3+11+4
2066: -3+10+0
2067: -3+10+1
2068: -3+10+2
2069: -3+10+3
2070: -3+10+4
2071: -3+9+0
2072: -3+9+1
2073: -3+9+2
2074: -3+9+3
2075: -3+9+4
2076: -3+8+0
2077: -3+8+1
2078: -3+8+2
2079: -3+8+3
2080: -3+8+4
2081: -3+7+0
2082: -3+7+1
2083: -3+7+2
2084: -3+7+3
2085: -3+7+4
2086: -3+6+0
2087: -3+6+1
2088: -3+6+2
2089: -3+6+3
2090: -3+6+4
2091: -3+5+0
2092: -3+5+1
2093: -3+5+2
2094: -3+5+3
2095: -3+5+4
2096: -3+4+0
2097: -3+4+1
2098: -3+4+2
2099: -3+4+3
2100: -3+4+4
2101: -3+3+0
2102: -3+3+1
2103: -3+3+2
2104: -3+3+3
2105: -3+2+0
2106: -3+2+1
2107: -3+2+2
2108: -2+29+0
2109: -2+29+1
2110: -2+29+2
2111: -2+29+3
2112: -2+29+4
2113: -2+28+0
2114: -2+28+1
2115: -2+28+2
2116: -2+28+3
2117: -2+28+4
2118: -2+27+0
2119: -2+27+1
2120: -2+27+2
2121: -2+27+3
2122: -2+27+4
2123: -2+26+0
2124: -2+26+1
2125: -2+26+2
2126: -2+26+3
2127: -2+26+4
2128: -2+25+0
2129: -2+25+1
2130: -2+25+2
2131: -2+25+3
2132: -2+25+4
2133: -2+24+0
2134: -2+24+1
2135: -2+24+2
2136: -2+24+3
2137: -2+24+4
2138: -2+23+0
2139: -2+23+1
2140: -2+23+2
2141: -2+23+3
2142: -2+23+4
2143: -2+22+0
2144: -2+22+1
2145: -2+22+2
2146: -2+22+3
2147: -2+22+4
2148: -2+21+0
2149: -2+21+1
2150: -2+21+2
2151: -2+21+3
2152: -2+21+4
2153: -2+20+0
2154: -2+20+1
2155: -2+20+2
2156: -2+20+3
2157: -2+20+4
2158: -2+19+0
2159: -2+19+1
2160: -2+19+2
2161: -2+19+3
2162: -2+19+4
2163: -2+18+0
2164: -2+18+1
2165: -2+18+2
2166: -2+18+3
2167: -2+18+4
2168: -2+17+0
2169: -2+17+1
2170: -2+17+2
2171: -2+17+3
2172: -2+17+4
2173: -2+16+0
2174: -2+16+1
2175: -2+16+2
2176: -2+16+3
2177: -2+16+4
2178: -2+15+0
2179: -2+15+1
2180: -2+15+2
2181: -2+15+3
2182: -2+15+4
2183: -2+14+0
2184: -2+14+1
2185: -2+14+2
2186: -2+14+3
2187: -2+14+4
2188: -2+13+0
2189: -2+13+1
2190: -2+13+2
2191: -2+13+3
2192: -2+13+4
2193: -2+12+0
2194: -2+12+1
2195: -2+12+2
2196: -2+12+3
2197: -2+12+4
2198: -2+11+0
2199: -2+11+1
2200: -2+11+2
2201: -2+11+3
2202: -2+11+4
2203: -2+10+0
2204: -2+10+1
2205: -2+10+2
2206: -2+10+3
2207: -2+10+4
2208: -2+9+0
2209: -2+9+1
2210: -2+9+2
2211: -2+9+3
2212: -2+9+4
2213: -2+8+0
2214: -2+8+1
2215: -2+8+2
2216: -2+8+3
2217: -2+8+4
2218: -2+7+0
2219: -2+7+1
2220: -2+7+2
2221: -2+7+3
2222: -2+7+4
2223: -2+6+0
2224: -2+6+1
2225: -2+6+2
2226: -2+6+3
2227: -2+6+4
2228: -2+5+0
2229: -2+5+1
2230: -2+5+2
2231: -2+5+3
2232: -2+5+4
2233: -2+4+0
2234: -2+4+1
2235: -2+4+2
2236: -2+4+3
2237: -2+4+4
2238: -2+3+0
2239: -2+3+1
2240: -2+3+2
2241: -2+3+3
2242: -2+2+0
2243: -2+2+1
2244: -2+2+2
2245: -2+1+0
2246: -2+1+1
2247: -1+29+0
2248: -1+29+1
2249: -1+29+2
2250: -1+29+3
2251: -1+29+4
2252: -1+28+0
2253: -1+28+1
2254: -1+28+2
2255: -1+28+3
2256: -1+28+4
2257: -1+27+0
2258: -1+27+1
2259: -1+27+2
2260: -1+27+3
2261: -1+27+4
2262: -1+26+0
2263: -1+26+1
2264: -1+26+2
2265: -1+26+3
2266: -1+26+4
2267: -1+25+0
2268: -1+25+1
2269: -1+25+2
2270: -1+25+3
2271: -1+25+4
2272: -1+24+0
2273: -1+24+1
2274: -1+24+2
2275: -1+24+3
2276: -1+24+4
2277: -1+23+0
2278: -1+23+1
2279: -1+23+2
2280: -1+23+3
2281: -1+23+4
2282: -1+22+0
2283: -1+22+1
2284: -1+22+2
2285: -1+22+3
2286: -1+22+4
2287: -1+21+0
2288: -1+21+1
2289: -1+21+2
2290: -1+21+3
2291: -1+21+4
2292: -1+20+0
2293: -1+20+1
2294: -1+20+2
2295: -1+20+3
2296: -1+20+4
2297: -1+19+0
2298: -1+19+1
2299: -1+19+2
2300: -1+19+3
2301: -1+19+4
2302: -1+18+0
2303: -1+18+1
2304: -1+18+2
2305: -1+18+3
2306: -1+18+4
2307: -1+17+0
2308: -1+17+1
2309: -1+17+2
2310: -1+17+3
2311: -1+17+4
2312: -1+16+0
2313: -1+16+1
2314: -1+16+2
2315: -1+16+3
2316: -1+16+4
2317: -1+15+0
2318: -1+15+1
2319: -1+15+2
2320: -1+15+3
2321: -1+15+4
2322: -1+14+0
2323: -1+14+1
2324: -1+14+2
2325: -1+14+3
2326: -1+14+4
2327: -1+13+0
2328: -1+13+1
2329: -1+13+2
2330: -1+13+3
2331: -1+13+4
2332: -1+12+0
2333: -1+12+1
2334: -1+12+2
2335: -1+12+3
2336: -1+12+4
2337: -1+11+0
2338: -1+11+1
2339: -1+11+2
2340: -1+11+3
2341: -1+11+4
2342: -1+10+0
2343: -1+10+1
2344: -1+10+2
2345: -1+10+3
2346: -1+10+4
2347: -1+9+0
2348: -1+9+1
2349: -1+9+2
2350: -1+9+3
2351: -1+9+4
2352: -1+8+0
2353: -1+8+1
2354: -1+8+2
2355: -1+8+3
2356: -1+8+4
2357: -1+7+0
2358: -1+7+1
2359: -1+7+2
2360: -1+7+3
2361: -1+7+4
2362: -1+6+0
2363: -1+6+1
2364: -1+6+2
2365: -1+6+3
2366: -1+6+4
2367: -1+5+0
2368: -1+5+1
2369: -1+5+2
2370: -1+5+3
2371: -1+5+4
2372: -1+4+0
2373: -1+4+1
2374: -1+4+2
2375: -1+4+3
2376: -1+4+4
2377: -1+3+0
2378: -1+3+1
2379: -1+3+2
2380: -1+3+3
2381: -1+2+0
2382: -1+2+1
2383: -1+2+2
2384: -1+1+0
2385: -1+1+1
2386: 0+29+0
2387: 0+29+1
2388: 0+29+2
2389: 0+29+3
2390: 0+29+4
2391: 0+28+0
2392: 0+28+1
2393: 0+28+2
2394: 0+28+3
2395: 0+28+4
2396: 0+27+0
2397: 0+27+1
2398: 0+27+2
2399: 0+27+3
2400: 0+27+4
2401: 0+26+0
2402: 0+26+1
2403: 0+26+2
2404: 0+26+3
2405: 0+26+4
2406: 0+25+0
2407: 0+25+1
2408: 0+25+2
2409: 0+25+3
2410: 0+25+4
2411: 0+24+0
2412: 0+24+1
2413: 0+24+2
2414: 0+24+3
2415: 0+24+4
2416: 0+23+0
2417: 0+23+1
2418: 0+23+2
2419: 0+23+3
2420: 0+23+4
2421: 0+22+0
2422: 0+22+1
2423: 0+22+2
2424: 0+22+3
2425: 0+22+4
2426: 0+21+0
2427: 0+21+1
2428: 0+21+2
2429: 0+21+3
2430: 0+21+4
2431: 0+20+0
2432: 0+20+1
2433: 0+20+2
2434: 0+20+3
2435: 0+20+4
2436: 0+19+0
2437: 0+19+1
2438: 0+19+2
2439: 0+19+3
2440: 0+19+4
2441: 0+18+0
2442: 0+18+1
2443: 0+18+2
2444: 0+18+3
2445: 0+18+4
2446: 0+17+0
2447: 0+17+1
2448: 0+17+2
2449: 0+17+3
2450: 0+17+4
2451: 0+16+0
2452: 0+16+1
2453: 0+16+2
2454: 0+16+3
2455: 0+16+4
2456: 0+15+0
2457: 0+15+1
2458: 0+15+2
2459: 0+15+3
2460: 0+15+4
2461: 0+14+0
2462: 0+14+1
2463: 0+14+2
2464: 0+14+3
2465: 0+14+4
2466: 0+13+0
2467: 0+13+1
2468: 0+13+2
2469: 0+13+3
2470: 0+13+4
2471: 0+12+0
2472: 0+12+1
2473: 0+12+2
2474: 0+12+3
2475: 0+12+4
2476: 0+11+0
2477: 0+11+1
2478: 0+11+2
2479: 0+11+3
2480: 0+11+4
2481: 0+10+0
2482: 0+10+1
2483: 0+10+2
2484: 0+10+3
2485: 0+10+4
2486: 0+9+0
2487: 0+9+1
2488: 0+9+2
2489: 0+9+3
2490: 0+9+4
2491: 0+8+0
2492: 0+8+1
2493: 0+8+2
2494: 0+8+3
2495: 0+8+4
2496: 0+7+0
2497: 0+7+1
2498: 0+7+2
2499: 0+7+3
2500: 0+7+4
2501: 0+6+0
2502: 0+6+1
2503: 0+6+2
2504: 0+6+3
2505: 0+6+4
2506: 0+5+0
2507: 0+5+1
2508: 0+5+2
2509: 0+5+3
2510: 0+5+4
2511: 0+4+0
2512: 0+4+1
2513: 0+4+2
2514: 0+4+3
2515: 0+4+4
2516: 0+3+0
2517: 0+3+1
2518: 0+3+2
2519: 0+3+3
2520: 0+2+0
2521: 0+2+1
2522: 0+2+2
2523: 0+1+0
2524: 0+1+1
2525: 1+28+0
2526: 1+28+1
2527: 1+28+2
2528: 1+28+3
2529: 1+28+4
2530: 1+25+0
2531: 1+25+1
2532: 1+25+2
2533: 1+25+3
2534: 1+25+4
2535: 1+24+0
2536: 1+24+1
2537: 1+24+2
2538: 1+24+3
2539: 1+24+4
2540: 1+23+0
2541: 1+23+1
2542: 1+23+2
2543: 1+23+3
2544: 1+23+4
2545: 1+22+0
2546: 1+22+1
2547: 1+22+2
2548: 1+22+3
2549: 1+22+4
2550: 1+21+0
2551: 1+21+1
2552: 1+21+2
2553: 1+21+3
2554: 1+21+4
2555: 1+20+0
2556: 1+20+1
2557: 1+20+2
2558: 1+20+3
2559: 1+20+4
2560: 1+19+0
2561: 1+19+1
2562: 1+19+2
2563: 1+19+3
2564: 1+19+4
2565: 1+18+0
2566: 1+18+1
2567: 1+18+2
2568: 1+18+3
2569: 1+18+4
2570: 1+17+0
2571: 1+17+1
2572: 1+17+2
2573: 1+17+3
2574: 1+17+4
2575: 1+16+0
2576: 1+16+1
2577: 1+16+2
2578: 1+16+3
2579: 1+16+4
2580: 1+15+0
2581: 1+15+1
2582: 1+15+2
2583: 1+15+3
2584: 1+15+4
2585: 1+14+0
2586: 1+14+1
2587: 1+14+2
2588: 1+14+3
2589: 1+14+4
2590: 1+13+0
2591: 1+13+1
2592: 1+13+2
2593: 1+13+3
2594: 1+13+4
2595: 1+12+0
2596: 1+12+1
2597: 1+12+2
2598: 1+12+3
2599: 1+12+4
2600: 1+11+0
2601: 1+11+1
2602: 1+11+2
2603: 1+11+3
2604: 1+11+4
2605: 1+10+0
2606: 1+10+1
2607: 1+10+2
2608: 1+10+3
2609: 1+10+4
2610: 1+9+0
2611: 1+9+1
2612: 1+9+2
2613: 1+9+3
2614: 1+9+4
2615: 1+8+0
2616: 1+8+1
2617: 1+8+2
2618: 1+8+3
2619: 1+8+4
2620: 1+7+0
2621: 1+7+1
2622: 1+7+2
2623: 1+7+3
2624: 1+7+4
2625: 1+6+0
2626: 1+6+1
2627: 1+6+2
2628: 1+6+3
2629: 1+6+4
2630: 1+5+0
2631: 1+5+1
2632: 1+5+2
2633: 1+5+3
2634: 1+5+4
2635: 1+4+0
2636: 1+4+1
2637: 1+4+2
2638: 1+4+3
2639: 1+4+4
2640: 1+3+0
2641: 1+3+1
2642: 1+3+2
2643: 1+3+3
2644: 1+2+0
2645: 1+2+1
2646: 1+2+2
2647: 1+1+0
2648: 1+1+1
